Word,Seq_num,Word Count,Word Proportion,Average Proportion,Std Dev,Doc Count,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Complexity,Syllables,Source
RECONCILIATIONS,61754,234168,8.875896522319423e-06,1.1171786738583528e-05,8.90511630340015e-05,86756,0,0,0,0,0,0,0,0,6,12of12inf
RECONCILING,61755,166986,6.329432102917696e-06,7.299116367816616e-06,5.841285306518524e-05,68210,0,0,0,0,0,0,0,0,4,12of12inf
RECONDITE,61756,1,3.790396861364244e-11,5.7010705584544116e-11,6.372728481495657e-08,1,0,0,0,0,0,0,0,0,3,12of12inf
RECONDITION,61757,2151,8.15314364879449e-08,5.83239593147779e-08,2.8656974122561024e-06,1475,0,0,0,0,0,0,0,0,4,12of12inf
RECONDITIONED,61758,4218,1.5987893961234382e-07,1.7219517574502042e-07,8.606081687641283e-06,2369,0,0,0,0,0,0,0,0,4,12of12inf
RECONDITIONING,61759,14144,5.361137320713587e-07,4.927783452785835e-07,1.700429488071244e-05,3959,0,0,0,0,0,0,0,0,5,12of12inf
RECONDITIONS,61760,407,1.5426915225752474e-08,1.610099690785416e-08,1.6650954903367279e-06,294,0,0,0,0,0,0,0,0,4,12of12inf
RECONFIGURABLE,61761,1907,7.228286814621613e-08,4.7835844656212805e-08,2.524826489016626e-06,1008,0,0,0,0,0,0,0,0,6,10K_2010
RECONFIGURATION,61762,15939,6.041513557328469e-07,5.46744073178929e-07,1.334624162113396e-05,8022,0,0,0,0,0,0,0,0,6,10K_2008
RECONFIGURATIONS,61763,1968,7.459501023164833e-08,6.138775241592713e-08,3.1680873878786873e-06,1127,0,0,0,0,0,0,0,0,6,10K_2010
RECONFIGURE,61764,8490,3.218046935298243e-07,2.532847255211974e-07,5.839466811584178e-06,6551,0,0,0,0,0,0,0,0,4,10K_2008
RECONFIGURED,61765,6259,2.3724093955278804e-07,2.1910651186015542e-07,6.843647826428948e-06,4560,0,0,0,0,0,0,0,0,4,10K_2008
RECONFIGURING,61766,4100,1.55406271315934e-07,1.4069294208129788e-07,4.810860578138308e-06,3185,0,0,0,0,0,0,0,0,5,10K_2008
RECONFIRM,61767,1971,7.470872213748926e-08,1.2515864562706275e-07,8.853016284568161e-06,1319,0,0,0,0,0,0,0,0,3,12of12inf
RECONFIRMATION,61768,2913,1.1041426057154043e-07,2.3041115499663963e-07,1.8021998423946305e-05,1209,0,0,0,0,0,0,0,0,5,12of12inf
RECONFIRMATIONS,61769,50,1.895198430682122e-09,8.906051199498901e-10,3.1750038331370807e-07,28,0,0,0,0,0,0,0,0,5,12of12inf
RECONFIRMED,61770,2330,8.831624686978689e-08,7.99826583452084e-08,3.598303125577533e-06,1745,0,0,0,0,0,0,0,0,3,12of12inf
RECONFIRMING,61771,530,2.0089103365230494e-08,1.8747318093201733e-08,1.949534295078176e-06,420,0,0,0,0,0,0,0,0,4,12of12inf
RECONFIRMS,61772,149,5.6476913234327235e-09,4.6406126721657295e-09,6.889618046040219e-07,121,0,0,0,0,0,0,0,0,3,12of12inf
RECONNAISSANCE,61773,17199,6.519103561860363e-07,7.17067220372215e-07,1.800868428715333e-05,6873,0,0,0,0,0,0,0,0,4,12of12inf
RECONNAISSANCES,61774,8,3.0323174890913953e-10,9.283522281650556e-11,4.555963121732439e-08,7,0,0,0,0,0,0,0,0,5,12of12inf
RECONNECT,61775,2851,1.080642145174946e-07,9.586226358656754e-08,5.3447251949005455e-06,1664,0,0,0,0,0,0,0,0,3,12of12inf
RECONNECTED,61776,717,2.717714549598163e-08,1.8645370536373093e-08,1.5930355971134794e-06,446,0,0,0,0,0,0,0,0,4,12of12inf
RECONNECTING,61777,991,3.756283289611966e-08,3.733091873371278e-08,2.0757224288271005e-06,759,0,0,0,0,0,0,0,0,4,12of12inf
RECONNECTION,61778,2668,1.0112778826119803e-07,8.18391937594769e-08,3.1651311622239925e-06,1701,0,0,0,0,0,0,0,0,4,10K_2010
RECONNECTS,61779,690,2.6153738343413285e-08,2.5076568815466112e-08,1.6879370082295484e-06,557,0,0,0,0,0,0,0,0,3,12of12inf
RECONNOITER,61780,30,1.1371190584092732e-09,1.810037331156467e-09,6.29732449081304e-07,21,0,0,0,0,0,0,0,0,4,12of12inf
RECONNOITERED,61781,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
RECONNOITERING,61782,4,1.5161587445456976e-10,1.5622672039041486e-10,9.27361519704808e-08,4,0,0,0,0,0,0,0,0,5,12of12inf
RECONNOITERS,61783,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
RECONNOITRE,61784,2,7.580793722728488e-11,8.803052186923068e-12,9.84016261866896e-09,1,0,0,0,0,0,0,0,0,4,12of12inf
RECONNOITRED,61785,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
RECONNOITRES,61786,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
RECONNOITRING,61787,4,1.5161587445456976e-10,1.0963232178839894e-10,8.69066343817359e-08,2,0,0,0,0,0,0,0,0,4,12of12inf
RECONQUER,61788,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
RECONQUERED,61789,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
RECONQUERING,61790,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
RECONQUERS,61791,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
RECONQUEST,61792,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
RECONQUESTS,61793,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
RECONSECRATE,61794,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
RECONSECRATED,61795,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf
RECONSECRATES,61796,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
RECONSECRATING,61797,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf
RECONSECRATION,61798,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf
RECONSECRATIONS,61799,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf
RECONSIDER,61800,42742,1.6200914264843053e-06,1.2203804292262917e-06,1.3591182455906927e-05,28986,0,0,2009,0,0,0,0,0,4,12of12inf
RECONSIDERATION,61801,100853,3.822728946591681e-06,3.0924735146657453e-06,2.8123442259618567e-05,43697,0,0,0,0,0,0,0,0,6,12of12inf
RECONSIDERATIONS,61802,302,1.1446998521320017e-08,5.534057771882076e-09,6.02655182302738e-07,274,0,0,0,0,0,0,0,0,6,12of12inf
RECONSIDERED,61803,7151,2.710512795561571e-07,2.440599749524846e-07,5.954322565954765e-06,5146,0,0,2009,0,0,0,0,0,4,12of12inf
RECONSIDERING,61804,3005,1.1390142568399553e-07,8.91545763815972e-08,3.595519286593039e-06,2370,0,0,2009,0,0,0,0,0,5,12of12inf
RECONSIDERS,61805,2289,8.676218415662755e-08,6.488974313326272e-08,2.365027486661259e-06,1859,0,0,2009,0,0,0,0,0,4,12of12inf
RECONSIGN,61806,49,1.8572944620684796e-09,4.384894202877361e-09,1.0142373567220968e-06,40,0,0,0,0,0,0,0,0,3,12of12inf
RECONSIGNED,61807,66,2.5016619285004013e-09,2.1037360010066825e-09,5.336199128172105e-07,35,0,0,0,0,0,0,0,0,3,12of12inf
RECONSIGNING,61808,3,1.1371190584092733e-10,1.4345723446391083e-11,9.267802154568012e-09,3,0,0,0,0,0,0,0,0,4,12of12inf
RECONSIGNS,61809,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
RECONSOLIDATED,61810,1380,5.230747668682657e-08,2.9890389350837334e-08,2.6215142473247684e-06,431,0,0,0,0,0,0,0,0,6,10K_2010
RECONSOLIDATION,61811,2487,9.426716994212875e-08,6.183961069094049e-08,5.611237487776527e-06,623,0,0,0,0,0,0,0,0,6,10K_2010
RECONSTITUTE,61812,4058,1.5381430463416102e-07,1.0229570437007461e-07,6.57090967684573e-06,2096,0,0,0,0,0,0,0,0,4,12of12inf
RECONSTITUTED,61813,12029,4.5594683845350495e-07,4.170528948327547e-07,1.4174105721703754e-05,5963,0,0,0,0,0,0,0,0,5,12of12inf
RECONSTITUTES,61814,342,1.2963157265865714e-08,6.9772777162479856e-09,6.439530423719012e-07,236,0,0,0,0,0,0,0,0,4,12of12inf
RECONSTITUTING,61815,721,2.73287613704362e-08,2.6144633107072643e-08,2.031263445810654e-06,562,0,0,0,0,0,0,0,0,5,12of12inf
RECONSTITUTION,61816,16808,6.370899044581021e-07,9.711501371957762e-07,0.00010300183989076403,3434,0,0,0,0,0,0,0,0,5,12of12inf
RECONSTITUTIONS,61817,33,1.2508309642502007e-09,4.01125318395481e-10,9.734165942574473e-08,27,0,0,0,0,0,0,0,0,5,12of12inf
RECONSTRUCT,61818,10659,4.0401840145281477e-07,2.266675880511352e-07,9.863525244517503e-06,6318,0,0,0,0,0,0,0,0,3,12of12inf
RECONSTRUCTED,61819,11537,4.3729808589559284e-07,2.0588299854911927e-07,5.036189562848189e-06,6037,0,0,0,0,0,0,0,0,4,12of12inf
RECONSTRUCTING,61820,2025,7.675553644262595e-08,5.5255869846566844e-08,2.577486726794846e-06,1453,0,0,0,0,0,0,0,0,4,12of12inf
RECONSTRUCTION,61821,65229,2.4724379686992828e-06,1.5436898586413968e-06,2.405917478798288e-05,25463,0,0,0,0,0,0,0,0,4,12of12inf
RECONSTRUCTIONS,61822,1058,4.01023987932337e-08,2.4050217473139697e-08,1.381171397681953e-06,733,0,0,0,0,0,0,0,0,4,12of12inf
RECONSTRUCTIVE,61823,13589,5.150770294907871e-07,5.529279662484633e-07,2.542899056027542e-05,2993,0,0,0,0,0,0,0,0,4,10K_2008
RECONSTRUCTS,61824,172,6.5194826015465e-09,4.382058566415843e-09,5.15884822604909e-07,153,0,0,0,0,0,0,0,0,3,12of12inf
RECONTACT,61825,28,1.0613111211819883e-09,9.45678046913059e-10,3.6508533574072244e-07,20,0,0,0,0,0,0,0,0,3,12of12inf
RECONTACTED,61826,6,2.2742381168185466e-10,2.0364615008186997e-10,1.004337109418016e-07,6,0,0,0,0,0,0,0,0,4,12of12inf
RECONTACTING,61827,23,8.717912781137762e-10,6.657036228516854e-10,2.473070136520929e-07,18,0,0,0,0,0,0,0,0,4,12of12inf
RECONTACTS,61828,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
RECONTAMINATE,61829,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf
RECONTAMINATED,61830,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6,12of12inf
RECONTAMINATES,61831,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf
RECONTAMINATING,61832,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6,12of12inf
RECONTOURING,61833,336,1.273573345418386e-08,8.015016361314911e-09,9.321126202608867e-07,274,0,0,0,0,0,0,0,0,0,10K_2014
RECONTRACT,61834,659,2.497871531639037e-08,1.5186306216935245e-08,1.2264913680875547e-06,431,0,0,0,0,0,0,0,0,3,10K_2010
RECONTRACTED,61835,322,1.2205077893592867e-08,1.2118704415416786e-08,1.2606667409617685e-06,242,0,0,0,0,0,0,0,0,4,10K_2018
RECONTRACTING,61836,741,2.8086840742709048e-08,2.428954535683943e-08,1.983401991546965e-06,481,0,0,0,0,0,0,0,0,4,10K_2010
RECONTRIBUTED,61837,878,3.3279684442778065e-08,1.4697907914839737e-08,1.1436656900611401e-06,518,0,0,0,0,0,0,0,0,5,10K_2010
RECONVENE,61838,3255,1.2337741783740614e-07,8.336805936343738e-08,2.6430131235696112e-06,2682,0,0,0,0,0,0,0,0,3,12of12inf
RECONVENED,61839,7878,2.9860746473827515e-07,1.8412407761110402e-07,5.8705850399743824e-06,3498,0,0,0,0,0,0,0,0,3,12of12inf
RECONVENES,61840,71,2.6911817715686132e-09,2.900217372468202e-09,6.594878663646237e-07,54,0,0,0,0,0,0,0,0,3,12of12inf
RECONVENING,61841,2544,9.642769615310637e-08,3.040107278947642e-08,1.5062205814065168e-06,1127,0,0,0,0,0,0,0,0,4,12of12inf
RECONVERSION,61842,543,2.0581854957207845e-08,1.2035294987240416e-08,1.7732963208853659e-06,251,0,0,0,0,0,0,0,0,4,10K_2010
RECONVERT,61843,216,8.187257220546768e-09,6.721812704639405e-09,8.954173569761105e-07,194,0,0,0,0,0,0,0,0,3,12of12inf
RECONVERTED,61844,660,2.501661928500401e-08,1.7657227465542774e-08,1.9805028616320763e-06,283,0,0,0,0,0,0,0,0,4,12of12inf
RECONVERTING,61845,122,4.624284170864378e-09,5.250679888498201e-09,8.499017409262705e-07,77,0,0,0,0,0,0,0,0,4,12of12inf
RECONVERTS,61846,60,2.2742381168185464e-09,1.3002588944766246e-09,2.044553638057896e-07,59,0,0,0,0,0,0,0,0,3,12of12inf
RECONVEY,61847,3895,1.4763595775013732e-07,6.229379117856639e-08,2.7823657243884836e-06,2075,0,0,0,0,0,0,0,0,3,10K_2008
RECONVEYANCE,61848,10130,3.839672020561979e-07,2.244846404645894e-07,8.47247713934695e-06,3267,0,0,0,0,0,0,0,0,4,10K_2008
RECONVEYANCES,61849,999,3.78660646450288e-08,2.2725508139873452e-08,1.6681955453095783e-06,684,0,0,0,0,0,0,0,0,5,10K_2010
RECONVEYED,61850,3722,1.4107857117997716e-07,9.546438839550489e-08,5.740567328086648e-06,1810,0,0,0,0,0,0,0,0,0,10K_2014
RECOOK,61851,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
RECOOKED,61852,1,3.790396861364244e-11,7.104702208652152e-12,7.941725620371433e-09,1,0,0,0,0,0,0,0,0,2,12of12inf
RECOOKING,61853,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
RECOOKS,61854,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
RECOPIED,61855,6,2.2742381168185466e-10,7.024207470973537e-11,3.541860921988909e-08,6,0,0,0,0,0,0,0,0,3,12of12inf
RECOPIES,61856,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
RECOPY,61857,4,1.5161587445456976e-10,2.8512033615215882e-11,2.241443035009949e-08,3,0,0,0,0,0,0,0,0,3,12of12inf
RECOPYING,61858,24,9.096952467274186e-10,1.3185464967090314e-10,6.38830060497402e-08,8,0,0,0,0,0,0,0,0,4,12of12inf
RECORD,61859,6296480,0.00023866158029642735,0.00024657816977830563,0.00027553455796258214,1000707,0,0,0,0,0,0,0,0,2,12of12inf
RECORDABLE,61860,30950,1.1731278285922336e-06,5.456463168333197e-07,9.455269544614685e-06,15347,0,0,0,0,0,0,0,0,4,10K_2008
RECORDATION,61861,119219,4.518873234149839e-06,1.3773031750254177e-06,1.38696436455577e-05,34987,0,0,0,2009,0,0,0,0,4,10K_2008
RECORDATIONS,61862,4884,1.8512298270902968e-07,4.507616902808332e-08,1.4595865165905632e-06,2997,0,0,0,0,0,0,0,0,4,10K_2010
RECORDED,61863,14432020,0.00054703083311146,0.0005564941602854168,0.000534962271601329,1056485,0,0,0,0,0,0,0,0,3,12of12inf
RECORDER,61864,45569,1.7272459457550723e-06,1.0740331131818516e-06,3.034751268453769e-05,13154,0,0,0,0,0,0,0,0,3,12of12inf
RECORDERS,61865,22756,8.625427097720474e-07,7.948684648322766e-07,2.1110778269983306e-05,9075,0,0,0,0,0,0,0,0,3,12of12inf
RECORDHOLDER,61866,1080,4.0936286102733836e-08,2.0653748509260176e-08,2.210690924464812e-06,607,0,0,0,0,0,0,0,0,4,10K_2010
RECORDHOLDERS,61867,1556,5.897857516282764e-08,4.883567838299529e-08,3.6347189857822415e-06,938,0,0,0,0,0,0,0,0,4,10K_2010
RECORDING,61868,766702,2.9061048544016888e-05,2.366432911036411e-05,8.099195816275504e-05,298887,0,0,0,0,0,0,0,0,3,12of12inf
RECORDINGS,61869,62711,2.3769957757301313e-06,1.394541130738002e-06,3.2701232621783114e-05,21013,0,0,0,0,0,0,0,0,3,12of12inf
RECORDKEEPER,61870,9214,3.492471668061015e-07,1.6644514286206023e-07,1.0239128727855677e-05,1975,0,0,0,0,0,0,0,0,4,10K_2008
RECORDKEEPERS,61871,654,2.4789195473322157e-08,1.5118501370953415e-08,1.3176635028414913e-06,425,0,0,0,0,0,0,0,0,4,10K_2010
RECORDKEEPING,61872,92709,3.514039026202177e-06,1.7486242562069329e-06,1.5133728527068412e-05,51326,0,0,0,0,0,0,0,0,4,10K_2008
RECORDS,61873,3329937,0.00012621782753340668,9.343373454645851e-05,0.000252730365270465,564375,0,0,0,0,0,0,0,0,2,12of12inf
RECOUNT,61874,378,1.4327700135956843e-08,1.3917709368709942e-08,3.3590792641281556e-06,88,0,0,0,0,0,0,0,0,2,12of12inf
RECOUNTED,61875,53,2.0089103365230494e-09,2.7093372693763336e-09,1.0914161171344467e-06,37,0,0,0,0,0,0,0,0,3,12of12inf
RECOUNTING,61876,51,1.9331023992957647e-09,1.0936804333349372e-09,2.7913685702562855e-07,43,0,0,0,0,0,0,0,0,3,12of12inf
RECOUNTS,61877,92,3.4871651124551047e-09,6.5344624478620005e-09,9.839278050212025e-07,80,0,0,0,0,0,0,0,0,2,12of12inf
RECOUP,61878,61734,2.3399635983946025e-06,1.850213775263353e-06,1.7985533434014826e-05,41420,0,0,0,0,0,0,0,0,2,12of12inf
RECOUPABLE,61879,8202,3.108883505690953e-07,2.829431271313791e-07,1.0206940281962641e-05,3008,0,0,0,2009,0,0,0,0,4,10K_2008
RECOUPED,61880,25461,9.6507294487195e-07,1.0474811538821707e-06,1.8058422198950902e-05,14877,0,0,0,0,0,0,0,0,2,12of12inf
RECOUPING,61881,4255,1.612813864510486e-07,1.2285375203455502e-07,4.2968507602837226e-06,3663,0,0,0,0,0,0,0,0,3,12of12inf
RECOUPMENT,61882,173217,6.565611731349303e-06,3.2110317287024607e-06,4.448396404916934e-05,54228,0,0,0,2009,0,0,0,0,3,10K_2008
RECOUPMENTS,61883,6831,2.589220095997915e-07,1.5363530568582866e-07,5.862166876038731e-06,3486,0,0,0,2009,0,0,0,0,3,10K_2008
RECOUPS,61884,1767,6.69763125403062e-08,7.366072233234719e-08,3.918807858665932e-06,1188,0,0,0,0,0,0,0,0,2,12of12inf
RECOURSE,61885,945932,3.5854576838640025e-05,2.6066699100335443e-05,0.00014091048978378715,214328,0,0,0,2009,0,0,0,0,2,12of12inf
RECOURSED,61886,158,5.988827040955506e-09,1.276600364761797e-08,3.0458224545126926e-06,67,0,0,0,0,0,0,0,0,2,10K_2018
RECOURSES,61887,4023,1.5248766573268354e-07,1.3657732217143028e-07,5.204454863526623e-06,2089,0,0,0,2009,0,0,0,0,3,12of12inf
RECOVER,61888,1232648,4.6722251103669126e-05,3.225497083168987e-05,9.093153706589309e-05,361267,0,0,0,0,0,0,0,0,3,12of12inf
RECOVERABILITY,61889,601663,2.2805415467989953e-05,2.817198511459865e-05,7.550256009641743e-05,307568,0,0,0,0,0,0,0,0,7,10K_2008
RECOVERABLE,61890,1134999,4.3020966472515555e-05,3.957066001187693e-05,0.00010693834430887777,384004,0,0,0,0,0,0,0,0,5,12of12inf
RECOVERABLES,61891,76725,2.9081819918817164e-06,2.0759795162151188e-06,3.104263930248086e-05,12762,0,0,0,0,0,0,0,0,5,10K_2008
RECOVERED,61892,913258,3.461610256815787e-05,2.6600558916243663e-05,8.830387761642852e-05,297488,0,0,0,0,0,0,0,0,3,12of12inf
RECOVERIES,61893,1039651,3.940689887314198e-05,3.8607929462902584e-05,0.0001394887646674601,257976,0,0,0,0,0,0,0,0,4,12of12inf
RECOVERING,61894,103462,3.921620400704674e-06,2.7516124707210006e-06,2.0096173712335663e-05,58541,0,0,0,0,0,0,0,0,4,12of12inf
RECOVERS,61895,51428,1.9493252978624035e-06,1.2742211115017756e-06,1.2658216349204183e-05,30298,0,0,0,0,0,0,0,0,3,12of12inf
RECOVERY,61896,3267110,0.00012383643489731735,8.850145536603204e-05,0.00023913555005374755,511566,0,0,0,0,0,0,0,0,4,12of12inf
RECREANT,61897,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
RECREANTS,61898,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf
RECREATE,61899,7458,2.8268779792054535e-07,1.309268368229696e-07,3.621045040480653e-06,4465,0,0,0,0,0,0,0,0,3,12of12inf
RECREATED,61900,790,2.994413520477753e-08,3.690965741173681e-08,2.7422770633793605e-06,643,0,0,0,0,0,0,0,0,3,12of12inf
RECREATES,61901,164,6.21625085263736e-09,4.666779820672784e-09,5.353341988359838e-07,153,0,0,0,0,0,0,0,0,2,12of12inf
RECREATING,61902,1482,5.6173681485418096e-08,3.322177933813054e-08,2.102323137222951e-06,1023,0,0,0,0,0,0,0,0,3,12of12inf
RECREATION,61903,61916,2.3468621206822856e-06,2.6284765306805424e-06,6.825275186918059e-05,17830,0,0,0,0,0,0,0,0,4,12of12inf
RECREATIONAL,61904,138890,5.264482200748799e-06,6.480782923222812e-06,9.038678747295053e-05,43929,0,0,0,0,0,0,0,0,4,12of12inf
RECREATIONS,61905,250,9.475992153410611e-09,1.0389334237655025e-08,1.4051785732430917e-06,176,0,0,0,0,0,0,0,0,3,12of12inf
RECREDENTIALING,61906,820,3.10812542631868e-08,8.356146783599251e-09,1.0687437137941625e-06,201,0,0,0,0,0,0,0,0,5,10K_2010
RECREDITED,61907,563,2.1339934329480696e-08,8.109111145696674e-09,8.328675025256692e-07,284,0,0,0,0,0,0,0,0,4,10K_2010
RECRIMINATE,61908,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
RECRIMINATED,61909,2,7.580793722728488e-11,4.670909618235581e-11,3.954729957195049e-08,2,0,0,0,0,0,0,0,0,5,12of12inf
RECRIMINATES,61910,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
RECRIMINATING,61911,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf
RECRIMINATION,61912,35,1.3266389014774855e-09,1.0939489099045939e-09,2.6082835647410494e-07,35,0,0,0,0,0,0,0,0,5,12of12inf
RECRIMINATIONS,61913,16,6.064634978182791e-10,6.465576663583235e-10,2.1481780891985047e-07,12,0,0,0,0,0,0,0,0,5,12of12inf
RECRIMINATORY,61914,1,3.790396861364244e-11,4.321595577492469e-11,4.83073397177148e-08,1,0,0,0,0,0,0,0,0,6,12of12inf
RECROSS,61915,2,7.580793722728488e-11,3.3345504471359866e-11,3.1108320416462594e-08,2,0,0,0,0,0,0,0,0,2,12of12inf
RECROSSED,61916,1,3.790396861364244e-11,1.5457133738198417e-12,1.7278178792161703e-09,1,0,0,0,0,0,0,0,0,2,12of12inf
RECROSSES,61917,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
RECROSSING,61918,28,1.0613111211819883e-09,5.52636187507534e-10,2.4445915193355233e-07,19,0,0,0,0,0,0,0,0,3,12of12inf
RECRUDESCE,61919,16,6.064634978182791e-10,6.467441267400576e-10,1.9183140914162538e-07,16,0,0,0,0,0,0,0,0,3,12of12inf
RECRUDESCED,61920,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf
RECRUDESCENCE,61921,2,7.580793722728488e-11,3.281654599513964e-11,2.628840088050771e-08,2,0,0,0,0,0,0,0,0,4,12of12inf
RECRUDESCENCES,61922,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf
RECRUDESCENT,61923,2,7.580793722728488e-11,1.7237411865905453e-11,1.3694049988613794e-08,2,0,0,0,0,0,0,0,0,4,12of12inf
RECRUDESCES,61924,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
RECRUDESCING,61925,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf
RECRUIT,61926,245508,9.305727526398129e-06,6.499193903336031e-06,2.8025747921806743e-05,124979,0,0,0,0,0,0,0,0,2,12of12inf
RECRUITED,61927,19788,7.500437309267567e-07,7.495518293434903e-07,1.1070728797361323e-05,15433,0,0,0,0,0,0,0,0,4,12of12inf
RECRUITER,61928,4225,1.6014426739263931e-07,1.4283086447602757e-07,9.701630762454016e-06,1731,0,0,0,0,0,0,0,0,4,12of12inf
RECRUITERS,61929,8819,3.342750992037127e-07,3.667609894790031e-07,1.7216274041221226e-05,3291,0,0,0,0,0,0,0,0,4,12of12inf
RECRUITING,61930,260149,9.860679530870467e-06,8.833259313274389e-06,5.194049336192182e-05,127004,0,0,0,0,0,0,0,0,4,12of12inf
RECRUITMENT,61931,159235,6.0356384421933545e-06,5.41071666215676e-06,5.881638287284249e-05,75902,0,0,0,0,0,0,0,0,3,12of12inf
RECRUITMENTS,61932,636,2.4106924038276593e-08,1.8889703916572347e-08,2.6018054921150366e-06,142,0,0,0,0,0,0,0,0,3,12of12inf
RECRUITS,61933,6825,2.586945857881097e-07,2.293244872348563e-07,6.4698069649471045e-06,4489,0,0,0,0,0,0,0,0,2,12of12inf
RECRYSTALLIZE,61934,26,9.855031839547034e-10,7.545251873735371e-10,1.8945104006930154e-07,26,0,0,0,0,0,0,0,0,4,12of12inf
RECRYSTALLIZED,61935,176,6.67109847600107e-09,5.509751192961471e-09,7.530011628470405e-07,119,0,0,0,0,0,0,0,0,4,12of12inf
RECRYSTALLIZES,61936,15,5.685595292046366e-10,8.460574077224521e-10,2.876259978683585e-07,12,0,0,0,0,0,0,0,0,5,12of12inf
RECRYSTALLIZING,61937,2,7.580793722728488e-11,1.3662497035492704e-11,1.3191180646770094e-08,2,0,0,0,0,0,0,0,0,5,12of12inf
RECS,61938,28578,1.0832196150406736e-06,3.807834023208085e-07,1.1823097410804627e-05,4092,0,0,0,0,0,0,0,0,1,12of12inf
RECTA,61939,21,7.959833408864913e-10,3.939456813386664e-10,1.2574229106029616e-07,16,0,0,0,0,0,0,0,0,2,12of12inf
RECTAL,61940,4183,1.5855230071086634e-07,1.2003785815455375e-07,5.5092294899066025e-06,1890,0,0,0,0,0,0,0,0,2,12of12inf
RECTALLY,61941,202,7.656601659955774e-09,6.074253147157571e-09,6.889813783418461e-07,152,0,0,0,0,0,0,0,0,3,12of12inf
RECTANGLE,61942,1259,4.7721096484575835e-08,1.6118800062464275e-08,1.5529529840828518e-06,361,0,0,0,0,0,0,0,0,3,12of12inf
RECTANGLES,61943,221,8.37677706361498e-09,5.692678485816842e-09,7.289312732196587e-07,166,0,0,0,0,0,0,0,0,3,12of12inf
RECTANGULAR,61944,3773,1.4301167357927293e-07,1.2953878498531774e-07,5.260708032127242e-06,2663,0,0,0,0,0,0,0,0,4,12of12inf
RECTIFIABLE,61945,50,1.895198430682122e-09,2.09699488813332e-09,4.836039652896262e-07,43,0,0,0,0,0,0,0,0,5,12of12inf
RECTIFICATION,61946,8560,3.244579713327793e-07,1.8485426915368766e-07,8.264710231503191e-06,4109,0,0,0,2009,0,0,0,0,5,12of12inf
RECTIFICATIONS,61947,168,6.36786672709193e-09,3.588707982862566e-09,5.812669275789015e-07,95,0,0,0,2009,0,0,0,0,5,12of12inf
RECTIFIED,61948,10239,3.88098734635085e-07,2.7328933701598617e-07,6.876039101424592e-06,6962,0,0,0,0,0,0,0,0,3,12of12inf
RECTIFIER,61949,6492,2.460725642397667e-07,2.1832894883160598e-07,2.076670541581865e-05,1397,0,0,0,0,0,0,0,0,4,12of12inf
